"2601","LAW AND SOCIETY ASSOCIATION","1964"
"1043","CENTER FOR RESPONSIBLE GENETICS","-1"
"2992","MITSUBISHI","1981"
"4456","SHAPIRO HABER AND URMY LLP","-1"
"8421","NORTH AMERICAN FEDERATION OF TEMPLE YOUTH","-1"
"4720","TETHYS BIOSCIENCE","2002"
"12243","UNIVERSITY OF ARKANSAS-LITTLE ROCK WILLIAM H BROWN SCHOOL OF LAW","-1"
"12212","COLORADO","-1"
"1056","CENTER FOR THE ORIGINAL INTENT OF THE CONSTITUTION","-1"
"6805","YOUNGSTOWN OHIO PUBLIC SCHOOL DISTRICT","-1"
"2604","LAW SCHOOL ADMISSION COUNCIL","1948"
"7634","POLISH AMERICAN EDUCATORS ASSOCIATION","-1"
"947","CASCADE AIDS PROJECT","1985"
"4260","RED CHIULE PREVIENE LAS DROGAS","-1"
"11654","BARCROFT COMPANYRORER INTERNATIONAL CORPORATION","-1"
"1173","CITIZENS FOR EDUCATIONAL FREEDOM","-1"
"10495","AMERICAS WATCH","-1"
"3151","NATIONAL ASSOCIATION OF CHAPTER THIRTEEN TRUSTEES","1965"
"9375","CONOCO INC","-1"
"2444","JANES DUE PROCESS","-1"
"7046","METRO-GOLDWYN-MAYER INC","-1"
"11690","FEDERAL PAPER BOARD COMPANY","-1"
"3912","OREGON COALITION AGAINST DOMESTIC AND SEXUAL VIOLENCE","-1"
"727","BERNE DECLARATION","1968"
"7356","WILDLIFE RESOURCES INC","-1"
"7767","AIR PANAMA","-1"
"4380","SAN FRANSISCO PUBLIC DEFENDERS OFFICE","-1"
"4556","SOUTH DAKOTA COALITION AGAINST DOMESTIC VIOLENCE AND SEXUAL ASSAULT","1978"
"6674","HOWARD NATIONAL BANK AND TRUST COMPANY","-1"
"5102","WASHINGTON STATE CATTLEWOMEN","-1"
"9284","ENVIRONMENTAL FUND","-1"
"7152","GULF OIL CORPORATION","-1"
"11602","LIBERTY MARITIME CORPORATION","-1"
"7428","LUMMI NATION","-1"
"83","ALASKA FEDERATION OF NATIVES","1965"
"7791","VARIG","-1"
"1537","DISABILITY RIGHTS EDUCATION AND DEFENSE FUND","-1"
"673","AZUSA PACIFIC UNIVERSITY","1899"
"7008","SAN DIEGO INDEPENDENT SCHOOL DISTRICT","-1"
"2489","JUDGE L BAZELON CENTER FOR MENTAL HEALTH LAW","1972"
"9645","TOWN OF WHITTIER","-1"
"10049","VIRGINIA TRAILS ASSOCIATION","-1"
"8105","COMMONWEALTH OF MASSACHUSETTS","-1"
"765","BLUE MOUNTAIN LOTUS SOCIETY","2008"
"7674","TWIN LAKES RESERVOIR AND CANAL CO","-1"
"1334","CONFERENCE OF STATE BANK SUPERVISORS","1902"
"4599","SPOHNS DISPOSAL SERVICE","1947"
"2415","IOWA STATE RIFLE AND PISTOL ASSOCIATION","-1"
"4482","SITKA MARINE MAMMAL COMMISSION","-1"
"2959","MINORITY BUSINESS ENTERPRISE LEGAL DEFENSE AND EDUCATION FUND","1980"
"4979","USA ENGAGE","1997"
"3317","NATIONAL COUNCIL FOR INVESTIGATION AND SECURITY SERVICES","1975"
"10866","MEMORY OF VICTIMS EVERYWHERE","-1"
"10161","COMMITTEE FOR LITERARY PROPERTY STUDIES","-1"
"1435","COUNCIL ON SPIRITUAL PRACTICES","1994"
"3975","PALO ALTO BUDDHIST WOMENS ASSOCIATION","-1"
"8835","GEORGIA ADVOCACY OFFICE","-1"
"8397","CITY OF RICHMOND","-1"
"8544","OMEGA COMMUNICATIONS INC","-1"
"3286","NATIONAL COALITION FOR ASIAN PACIFIC AMERICAN COMMUNITY DEVELOPMENT","-1"
"1827","FLEET RESERVE ASSOCIATION","1924"
"816","BROTHERHOOD OF MAINTENANCE OF WAY EMPLOYEES","2007"
"1275","COMMERCIAL FISHERMAN OF AMERICA","-1"
"4412","SCHOOL SAFETY ADVOCACY COUNCIL","-1"
"7155","CENTER FOR LAW IN THE PUBLIC INTEREST","-1"
"9565","MID-AMERICA CABLE TELEVISION ASSOCIATION","-1"
"8683","CALIFORNIA PEACE OFFICERS ASSOCIATION","-1"
"3104","NATIONAL ALLIANCE FOR MEDIA ARTS AND CULTURE","1980"
"4042","PENSION RIGHTS CENTER","1976"
"10761","DEMOCRATIC LEGISLATIVE LEADERS ASSOCIATION","-1"
"4139","PRIVATE LABEL MANUFACTURERS ASSOCIATION","1979"
"557","ASSOCIATION OF AMERICAN LAW SCHOOLS","1900"
"2875","MEXICAN AMERICAN BAR ASSOCIATION","-1"
"9629","CENTURY FEDERAL INC","-1"
"1066","CENTER ON CHILDREN AND FAMILIES","1991"
"8634","TEXAS SAVINGS AND LOAN LEAGUE","-1"
"2612","LAWYERS COMMITTEE FOR CIVIL RIGHTS","1963"
"5098","WASHINGTON OFFICE ON LATIN AMERICA","1974"
"6532","REPUBLIC OF ITALY","-1"
"1823","FIRST AMENDMENT PROJECT","-1"
"1109","CHI ALPHA CAMPUS MINISTRIES","-1"
"11564","HISPANIC NATIONAL LAW ENFORCEMENT ASSOCIATION","-1"
"7249","NORTHEAST NUCLEAR ENERGY COMPANY","-1"
"9127","CITY OF OXFORD","-1"
"11676","CONDEA VISTA COMPANY FKA VISTA CHEMICAL COMPANY","-1"
"8608","WAWANESA MUTUAL INSURANCE COMPANY","-1"
"9342","ASSOCIATION FOR THE ADVANCEMENT OF PSYCHOLOGY","-1"
"3362","NATIONAL FAIR HOUSING ALLIANCE","1977"
"2101","HISPANIC AMERICAN POLICE COMMAND OFFICERS ASSOCIATION","1973"
"1257","COLORADO CRIMINAL DEFENSE BAR","-1"
"8341","BROOKLYN LEGAL SERVICES CORPORATION","-1"
"8313","MICHIGAN REHABILITATION ASSOCIATION","-1"
"11494","INTERNATIONAL ANTICOUNTERFEITING COALITION INC","-1"
"7084","MERCHANTS AND MANUFACTURERS ASSOCIATION","-1"
"11810","NEWELL INTERNATIONAL","-1"
"10879","WESTERN INDEPENDENT BANKERS","-1"
"3831","OCEAN STATE TAX EXEMPT FUND","-1"
"9124","CITY OF REDDING","-1"
"7610","NORTHERN MICHIGAN ELECTRIC COOPERATIVE INC","-1"
"6088","CREDITOR ADVISORY COMMITTEE OF MCCRORY STORES CORPORATION","-1"
"8837","CALIFORNIA STATE COUNCIL ON DEVELOPMENT DISABILITIES","-1"
"1747","EXPERIAN INFORMATION SOLUTIONS","1996"
"8789","CENTRAL GULF LINES INC","-1"
"10905","ALLIEDSIGNAL","-1"
"7799","OZARK AIR LINES INC","-1"
"9479","TRINIDAD AND TOBAGO AIRWAYS CORPORATION","-1"
"2651","LEGAL FOUNDATION AGAINST ILLICIT DRUGS","-1"
"8632","MICHIGAN SAVINGS AND LOAN LEAGUE INC","-1"
"6302","INDIANAPOLIS NEWS","-1"
"9358","METROPOLITAN DADE COUNTYFLORIDA","-1"
"1297","COMMON GOOD","-1"
"5253","WTA TOUR","1973"
"3940","ORGANIC SEED ALLIANCE","1973"
"7406","WF MORGAN AND SONS INC","-1"
"1249","COLORADO ASSOCIATION OF CHIEFS OF POLICE","-1"
"8099","COLORADO RURAL LEGAL SERVICES","-1"
"11567","CHICAGO NEIGHBORHOOD ORGANIZATIONS","-1"
"6945","CALIFORNIA CENTRAL VALLEYS FLOOD CONTROL ASSOCIATION","-1"
"4056","PHARMACEUTICAL AND RESEARCH MANUFACTURERS OF AMERICA","1958"
"7335","AS ABELL COMPANY","-1"
"304","AMERICAN HEREFORD ASSOCIATION","1881"
"2498","JUSTICE AND WITNESS MINISTRIES OF THE UNITED CHURCH OF CHRIST","1967"
"6156","OHIO ASSOCIATION OF REALTORS","-1"
"3901","OPERATING ENGINEERS UNION LOCAL NO 3","-1"
"98","ALASKANS FOR DRUG FREE YOUTH","-1"
"3044","MT HOOD COALITION AGAINST DRUG CRIME","2009"
"12173","THE AMERICAN ORTHOPSYCHIATRIC ASSOCIATION","-1"
"9247","SOCIETY OF PROFESSIONAL JOURNALISTSSIGMA DELTA CHI","-1"
"7587","MISSISSIPPI BAND OF CHOCTAW INDIANS","-1"
"3282","NATIONAL CLERGY COUNCIL","-1"
"7932","TEAMSTERS FOR A DEMOCRATIC UNION","-1"
"2679","LIBERTY REPUBLICAN WOMEN HOUSTON TEXAS","-1"
"4069","PHYSICIANS FOR COMPASSIONATE CARE EDUCATIONAL FOUNDATION","-1"
"11003","COLORADO BAR ASSOCIATION","-1"
"9245","FIRE INSURANCE EXCHANGE","-1"
"6756","WOMENS CENTER FOR LEGAL PROGRAMS","-1"
"89","ALASKA MINERS ASSOCIATION","-1"
"3972","PACWEST TELECOM","1996"
"12108","RUCKUS SOCIETY","-1"
"10489","SQUARE D COMPANY","-1"
"7807","ADVOCACY INC","-1"
"1436","COUNCIL ON STATE TAXATION","1969"
"9533","FILM AIR AND PACKAGE CARRIERS CONFERENCE INC","-1"
"1608","DUPREE MUTUAL FUNDS","-1"
"1627","ECONOMY TRANSPORT LLC","1989"
"6099","THE LEAGUE FOR ECONOMIC EQUALITY","-1"
"1477","DAKOTA RESOURCE COUNCIL","1978"
"9637","TOWN OF LOMITA","-1"
"1889","FREEDOMWORKS FOUNDATION","1984"
"417","AMERICANS FOR NONSMOKERS RIGHTS","1976"
"10969","FAMILY VIOLENCE AND SEXUAL ASSAULT INSTITUTE","-1"
"1776","FARMERS INSURANCE COMPANY OF OREGON","1980"
"10225","MSFOUNDATION FOR WOMEN","-1"
"2701","LONG BEACH POLICE OFFICERS ASSOCIATION","1940"
"1195","CLAN STAR","2002"
"2249","INDIANA UNIVERSITY","1820"
"12104","NATIONAL LAWYERS GUILD--MASSACHUSETTS CHAPTER","-1"
"8591","GEORGIA LEGAL SERVICES PROGRAM INC","-1"
"11253","PEOPLE FOR THE WEST ACCORD CHAPTER","-1"
"7613","WABASH VALLEY POWER ASSOCIATION INC","-1"
"2960","MINORITY MEDIA AND TELECOMMUNICATIONS COUNCIL","1986"
"2462","JEWISH COUNCIL ON PUBLIC AFFAIRS","-1"
"4910","UNIVERSITY CONTINUING EDUCATION ASSOCIATION","1915"
"191","AMERICAN ATHEISTS","1958"
"4114","PRIDE AT WORK AMERICAN FEDERATION OF LABOR AND CONGRESS OF INDUSTRIAL ORGANIZATIONS","2001"
"9932","ASSOCIATED OREGON LOGGERS","-1"
"3943","ORGANIZATION FOR INTERNATIONAL INVESTMENT","1990"
"8950","CENTURY BANK AND TRUST COMPANY","-1"
"885","CALIFORNIA PARENTS FOR EDUCATIONAL CHOICE","-1"
"11087","ESSEX COUNTY BAR ASSOCIATION","-1"
"957","CATHOLIC COMMISSION OF SUMMIT COUNTY OHIO","1972"
"8326","ST CHARLES GENERAL HOSPITAL","-1"
"7426","COLVILLE INDIAN TRIBE","-1"
"10662","AMERICAN ASSOCIATION OF NEUROLOGICAL SURGEONS","-1"
"6236","THE CONGRESS OF INDUSTRIAL ORGANIZATIONS","-1"
"1220","COALITION FOR LITIGATION JUSTICE","-1"
"8621","KANSAS CITY SOUTHERN INDUSTRIES","-1"
"4625","STEVE CRAM AND ASSOCIATES","-1"
"10600","BRADFORD COUNTY COALITION FOR CHOICE","-1"
"2563","KLAMATH HILLS DISTRICT IMPROVEMENT COMPANY","-1"
"2230","INDEPENDENT FILM AND TELEVISION ALLIANCE","1980"
"10634","JAMES B BEAM DISTILLING CO","-1"
"10181","FELLOWS OF HARVARD COLLEGE","-1"
"2750","MAIN SOUTH ALLIANCE FOR PUBLIC SAFETY","-1"
"7259","ELDERLY POOR","-1"
"2547","KENTUCKY HIGH SCHOOL ATHLETIC ASSOCIATION","1917"
"11311","WESTERN DIGITAL CORPORATION","-1"
"1321","COMPETITIVE TELECOMMUNICATIONS ASSOCIATION","1981"
"5060","VULCAN SOCIETY","-1"
"6891","BOARD OF REGENTS OF REGENCY UNIVERSITIES OF ILLINOIS","-1"
"627","ASSOCIATION OF TRIAL LAWYERS OF AMERICA","-1"
"9084","GAS DISTRIBUTIONS INFORMATION SERVICE","-1"
"8512","NATTIONAL ASSOCIATION OF STUDENT FINANCIAL AID ADMINISTRATORS ","-1"
"3731","NEW ZEALAND LAW SOCIETY","1868"
"8399","SOCIAL JUSTICE COMMISSION","-1"
"4785","TOBACCO TRIAL LAWYERS ASSOCIATION","-1"
"11376","NA LOIO NO NA KANAKA","-1"
"4691","TECHNET","-1"
"3907","OREGON ANGLERS RESEARCH SOCIETY","2006"
"10207","BEREAN LEAGUE","-1"
"2835","MEDIA INSTITUTE","-1"
"8602","HORIBA INTERNATIONAL CORPORATION","-1"
"1872","FRANKLIN PIERCE LAW CENTER","1975"
"7069","COUNCIL ON FOUNDATIONS INC","-1"
"9681","COMMISSION FEMENIL DE LOS ANGELES","-1"
"8838","FLORIDA OFFICE OF VOCATIONAL REHABILITATION","-1"
"4611","STATE FARM INSURANCE","1922"
"7211","NATIONAL AIRLINES INC","-1"
"7015","ARAPAHO TRIBE","-1"
"10275","AMERICAN ACADEMY OF MEDICAL ETHICS","-1"
"8640","LEAGUE OF WOMEN VOTERS OF SEATTLE","-1"
"11691","FORMOSA PLASTICS","-1"
"7487","VIRGINIA ASSOCIATION OF ELECTRIC COOPERATIVES","-1"
"9763","PEAT MARWICK MAIN AND CO","-1"
"7742","TELECABLE CORP","-1"
"3250","NATIONAL BAR ASSOCIATION","1925"
"992","CENTER FOR ALCOHOL AND DRUG RESEARCH EDUCATION","2001"
"4212","PUBLIC JUSTICE CENTER","1982"
"10453","STEAMSHIP OPERATORS INTERMODAL COMMITTEE","-1"
"2248","INDIANA STATE TEACHERS ASSOCIATION","1854"
"6577","JEWISH COMMUNITY RELATIONS COUNCIL FOR ALAMEDA AND CONTRA COSTA COUNTIES OAKLAND CALIFORNIA","-1"
"6856","NATIVE AMERICAN RIGHTS FUND","-1"
"10209","WASHINGTON COMMUNITY MENTAL HEALTH COUNCIL","-1"
"7636","COMMITTEE ON ACADEMIC NONDISCRIMINATION AND INTEGRITY","-1"
"1325","COMPUTER PROFESSIONALS FOR SOCIAL RESPONSIBILITY","1981"
"4522","SOCIOLOGISTS FOR WOMEN IN SOCIETY","1970"
"9475","SCANDINAVIAN AIR LINES SYSTEM","-1"
"4464","SHERATON INTERNATIONAL","-1"
"9544","NEW JERSEY ASSOCIATION OF REFORM RABBIS","-1"
"10058","GIRLS CLUBS OF AMERICA","-1"
"12194","NATIONAL ALLIANCE FOR THE MENTALLY ILL - MICHIGAN","-1"
"5040","AMERICAN FARM BUREAU FEDERATION","1926"
"9598","CHEHALIS INDIAN TRIBE","-1"
"10233","COLUMBIA GREENE RAPE CRISIS CENTER","-1"
"2451","JAZZ ALLIANCE INTERNATIONAL","-1"
"9399","PIPE TRUST","-1"
"1746","EXPANSE NETWORKS","-1"
"12233","NAVY LEAGUE OF THE UNITED STATES -- HONOLULU COUNCIL","-1"
"2905","MICHIGAN MANUFACTURERS ASSOCIATION","1902"
"6379","AMERICAN SOCIETY OF CORPORATE SECRETARIES","-1"
"8354","HINDU SOCIETY OF COLORADO","-1"
"3018","MOPS INTERNATIONAL","1972"
"12242","CHICAGO-KENT COLLEGE OF LAW","-1"
"11334","SOUTHERN TIMBER PURCHASERS COUNCIL","-1"
"8710","EDUCATORS UNITED","-1"
"11639","AANDD CHRISTOPHER RANCH","-1"
"7492","ATOMIC INDUSTRIAL FORUM","-1"
"8262","EUROPEAN-AMERICAN BANKING CORPORATION","-1"
"3743","NIWHONGWH XW ENAWH STOP THE VIOLENCE COALITION","-1"
"7270","CALIFORNIA AIR RESOURCES BOARD","-1"
"4251","REAL ESTATE INVESTRS ASSOCIATION OF CINCINNATI","1977"
"1028","CENTER FOR LAW AND JUSTICE INTERNATIONAL","1984"
"6118","NON-CODE COAL PRODUCERS","-1"
"10894","OLD WESTPORT SHOPPING CENTER","-1"
"1236","COALITION OF RURAL AND APPALACHIAN SCHOOLS","-1"
"7224","TRANS WORLD AIRLINES","-1"
"9803","WARNACO INC","-1"
"4065","PHILLIP GOLDSTEIN AND BULLDOG INVESTORS","-1"
"10034","WESTERN REGION-NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE","-1"
"2683","LICENSING EXECUTIVE SOCIETY","1965"
"1305","COMMUNICATIONS WORKERS OF AMERICA","1938"
"8686","AMERICAN TELEVISION AND COMMUNICATIONS CORP","-1"
"512","ASIAN AND PACIFIC ISLANDER AMERICAN HEALTH FORUM","1986"
"10166","PLAYBOY ENTERPRISES INC","-1"
"1493","DEFENDERS OF PROPERTY RIGHTS","-1"
"8129","STATE OF OREGON","-1"
"1269","COLORADO STATE SHOOTING ASSOCIATION","-1"
"8295","DEAF COUNSELING","-1"
"4749","TEXAS LONGHORN BREEDERS ASSOCIATION OF AMERICA","1964"
"9738","BATTLES FARM COMPANY","-1"
"3832","OCEAN TOMO LLC","2003"
"394","AMERICAN STAFFING ASSOCIATION","1966"
"3544","NATIONAL VOTING RIGHTS INSTITUTE","-1"
"1717","ERIC COUNTY DRUG AND ALCOHOL COALITION","-1"
"9788","GOODYEAR TIRE AND RUBBER COMPANY","-1"
"10950","BUILDING INDUSTRY ASSOCIATION OF WASHINGTON","-1"
"5092","WASHINGTON FEDERATINO OF INDEPENDENT SCHOOLS","1970"
"10829","THRIFTY RENT-A-CAR SYSTEM INC","-1"
"8927","COMMITTEE ON THE FEDERAL COURTS ON BEHALF OF THE ASSOCIATION OF THE BAR OF THE CITY OF NEW YORK","-1"
"7835","ROLLING START INC","-1"
"7419","PUERTO RICAN INSTITUTE FOR COMMUNITY AFFAIRS","-1"
"11555","NETWORK","-1"
"10986","CARE NET","-1"
"3281","NATIONAL CIVIC LEAGUE","1894"
"6823","NATIONAL ROOFING CONTRACTORS ASSOCIATION","-1"
"7072","GULF MOBILE AND OHIO RAILWAY COMPANY","-1"
"12033","UNITED STATES ASSOCIATION OF IMPORTERS OF TEXTILES AND APPAREL","-1"
"6951","SUPERINTENDENT OF CALIFORNIA SCHOOLS","-1"
"8410","CITY OF MODESTO","-1"
"6292","SHELL","-1"
"10620","SURVIVORS INC","-1"
"9949","ASSOCIATION OF MILITARY SURGEONS OF THE UNITED STATES","-1"
"4775","TIME INC","1988"
"7238","LOUISIANA POWER AND LIGHT","-1"
"10743","AMERICAN BAPTISTS CHURCHES IN THE USA","-1"
"9884","ORANGE COUNTY PATENT LAW ASSOCIATION","-1"
"10441","KANSAS COUNTY AND DISTRICT ATTORNEYS ASSOCIATION","-1"
"3215","NATIONAL ASSOCIATION OF SCHOLARS","1987"
"8772","WASHINGTON DEPARTMENT OF GAME","-1"
"2310","INTERMUNE INC","1998"
"10604","COLORADO DOMESTIC VIOLENCE COALITION","-1"
"4531","SONGWRITERS GUILD OF AMERICA","1931"
"6748","NEW ORLEANS LEGAL ASSISTANCE CORPORATION","-1"
"933","CAPITAL AREA IMMIGRANTS RIGHTS COALITION","2007"
"4444","SERVICE EMPLOYEES INTERNATIONAL UNION LOCAL 3 BJ","1986"
"5285","YOUTH ADVOCATE PROGRAM INTERNATIONAL","2004"
"292","AMERICAN FOUNDATION FOR THE BLIND","1921"
"11871","DEJA VU CONSULTING","-1"
"10027","MARYLAND LEGISLATIVE BLACK CAUCUS","-1"
"9511","PENNSYLVANIA COALITION AGAINST RAPE","-1"
"9317","CONSUMER COALITION","-1"
"1096","CHARLES HAMILTON HOUSTON INSTITUTE FOR RACE AND JUSTICE","-1"
"10554","LOWER EAST SIDE WOMENS CENTER","-1"
"1079","CENTRAL CONFERENCE OF AMERICAN RABBIS","1889"
"2024","GUN OWNERS OF NEW HAMPSHIRE","-1"
"11124","CALIFORNIA INTERSCHOLASTIC FEDERATION","-1"
"6811","NATIONAL ASSOCIATION OF LAYMEN","-1"
"11033","PROFESSIONAL INSURANCE AGENTS OF LOUISIANA","-1"
"9502","NATIONAL CHILD SUPPORT ENFORCEMENT ASSOCIATION","-1"
"4722","TEXANS AGAINST GENOCIDE","-1"
"9457","TACA INTERNATIONAL AIRLINES SA","-1"
"7560","COUNTY OF MONROE NEW YORK","-1"
"10208","WASHINGTON STATE PSYCHIATRIC ASSOCIATION","-1"
"1843","FLORIDA HOME BUILDERS ASSOCIATION","1953"
"4149","PRODUCT LIABILITY ADVISORY COUNCIL","1983"
"7276","WYOMING LIVESTOCK BOARD","-1"
"440","ANDERSON ECONOMIC GROUP LLC","1996"
"11904","ARIZONA AND NEW MEXICO COALITION OF COUNTIES FOR STABLE ECONOMIC GROWTH","-1"
"2653","LEGAL MOMENTUM LOUISIANA COALITION AGAINST DOMESTIC VIOLENCE","-1"
"5010","VERMONT SHERIFFS ASSOCIATION","1976"
"10877","KENTUCKY BANKERS ASSOCIATION","-1"
"7577","KENWOOD ELECTRONICS INC","-1"
"1385","CONSUMER SPECIALTY PRODUCTS ASSOCIATION","2002"
"4308","RHODE ISLAND SHELLFISHERMENS ASSOCIATION","-1"
"8073","STATE OF NEW MEXICO","-1"
"1294","COMMITTEES OF CORRESPONDENCE","2007"
"10821","SEA SHEPHERD SOCIETY","-1"
"8739","BOARD OF CONTROL OF THE FLATHEAD","-1"
"11327","BUILDING INDUSTRY LEGAL DEFENSE FOUNDATION","-1"
"7842","UNITED CEREBRAL PALSY-SPASTIC CHILDRENS FOUNDATION OF LOS ANGELES COUNTY","-1"
"1738","EVANGELICALS FOR SOCIAL ACTION","1978"
"11554","NATIONAL NATIVE AMERICAN AIDS PREVENTION CENTER","-1"
"2391","INTERNATIONAL UNION","1935"
"12065","REORGANIZED CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS","-1"
"11272","NATIONAL ALLIANCE OF PRESERVATION COMMISSIONS","-1"
"8725","WISCONSIN BLACK LAWYERS ASSOCIATION","-1"
"11790","KMS RESEARCH INC","-1"
"9609","SACRAMENTO VALLEY CHAPTER OF THE NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION INC","-1"
"11468","NEBRASKA STATE BAR ASSOCIATION","-1"
"10136","REMOVE INTOXICATED DRIVERS INC","-1"
"8929","SUPREME COURT OF TEXAS","-1"
"10","ABBE AND ASSOCIATES: PHILANTHROPY SOLUTIONS","-1"
"11901","NATURE CONSERVANCY","-1"
"10082","REHABILITATION PRESIDENTS COUNCIL OF CALIFORNIA PERLA ACOSTA","-1"
"11700","HEINZ PET PRODUCTS COMPANY","-1"
"10608","GWINNETT CITIZENS FOR CHOICE","-1"
"6900","INSTITUTIONAL NETWORK CORPORATION","-1"
"6281","NORTHAM WARREN INC","-1"
"960","CATHOLIC LABOR NETWORK ","-1"
"4780","TNATIONAL INSTITUTE OF MILITARY JUSTICE","-1"
"11975","OREGON STATE PUBLIC INTEREST RESEARCH GROUP","-1"
"10431","AMERICAN COUNCIL OF BLIND LIONS","-1"
"601","ASSOCIATION OF METROPOLITAN SEWERAGE AGENCIES","1970"
"3670","NEW MEXICO SHERIFFS AND POLICE ASSOCIATION","1935"
"356","AMERICAN NATIONAL CATTLE WOMEN","1952"
"288","AMERICAN FISHERIES SOCIETY","1870"
"6314","NORTHWEST BUSINESS MENS ASSOCIATION","-1"
"3786","NORTHAVEN UNITED METHODIST CHURCH","1945"
"8963","FIRST TEXAS BANK","-1"
"8368","HILLSDALE COLLEGE","-1"
"6417","HUMBLE OIL AND REFINING CO","-1"
"3981","PARALYZED VETERANS OF AMERICA","1946"
"4944","UNIVERSITY OF THE DISTRICT OF COLUMBIA JUVENILE LAW CLINIC","-1"
"10235","DCFEMINISTS AGAINST PORNOGRAPHY","-1"
"2473","JOHN HANCOCK FINANCIAL SERVICES","-1"
"1252","COLORADO CATTLEMENS ASSOCIATION","1867"
"6122","BUSINESS WOMENS LEGISLATIVE COUNCIL OF CALIFORNIA","-1"
"11723","MAGNAVISION INC","-1"
"894","CALIFORNIA REPUBLICAN PARTY","1856"
"8026","WILKINSON CRAGUN AND BARKER","-1"
"165","AMERICAN ASSOCIATION OF COLLEGES OF NURSING","-1"
"4435","SELF HELP FOR HARD OF HEARING PEOPLE","1979"
"4425","SECOND AMENDMENT FOUNDATION","1974"
"10956","HD VEST FINANCIAL SERVICES","-1"
"2355","INTERNATIONAL FEDERATION OF FILM PRODUCERS ASSOCIATIONS","1933"
"4646","SUN LIFE ASSURANCE COMPANY OF CANADA","1970"
"11182","CALIFORNIA KIWIFRUIT COMMISSION","-1"
"4783","TOBACCO CONTROL LEGAL CONSORTIUM","-1"
"3339","NATIONAL DEFENSE COMMITTEE","-1"
"11199","CATHOLIC CHARITIES USA","-1"
"1881","FREE SOFTWARE FOUNDATION","1985"
"11258","ORTHODOX CHURCH IN AMERICA","-1"
"2031","HACHETTE FILIPACCHI MAGAZINES","1977"
"11963","SOUTH CAROLINA MANUFACTURERS ALLIANCE","-1"
"4049","PEPSICO","1919"
"1312","COMMUNITY DEFENSE COUNSEL","-1"
"6819","SCIENTIFIC APPARATUS MAKERS ASSOCIATION","-1"
"7322","PASADENA BRANCH OF THE NAACP","-1"
"10632","VIRGINIA CHAMBER OF COMMERCE","-1"
"6670","MANUFACTURERS NATIONAL BANK OF DETROIT","-1"
"6783","THE LEARNING PLACE","-1"
"4496","SOCIETE NATIONALE DES CHEMINS DE FER FRANCAIS","-1"
"8316","JEWISH COUNCIL FOR PUBLIC AFFAIRS","-1"
"2791","MARYLAND CRIME VICTIMS RESOURCE CENTER","1983"
"2229","INDEPENDENT DIRECTORS COUNCIL","-1"
"9270","ASIAN PACIF AMERICAN BAR ASSOCIATION OF THE GREATER WASHINGTON DC AREA","-1"
"10613","LUTHERAN SOCIAL SERVICES - SOUTH REGION","-1"
"2049","HARTFORD FINANCIAL SERVICES","1985"
"1010","CENTER FOR DRUG INFORMATION","-1"
"4281","REMBRANDT IP MANAGEMENT","2004"
"12045","IOWA CIVIL RIGHTS COMMISSION","-1"
"6367","OREGON DIVISION OF THE IZAAK WALTON LEAGUE","-1"
"4867","UNITED MARITIME GROUP","1981"
"6497","S AND A COMPANY","-1"
"7990","NORTHWEST STEELHEAD AND SALMON COUNCIL OF TROUT UNLIMITED","-1"
"1570","DONORDIGITALCOM LLC","2005"
"4708","TENNESSEE CATTLEMENS ASSOCIATION","1985"
"10993","LESBIAN AND GAY BAR ASSOCIATION OF LOS ANGELES","-1"
"7467","AMERICAN INSTITUTE OF SHIPPING","-1"
"6638","NASHVILLE TENNESSEAN","-1"
"307","AMERICAN HISPANIC OWNED RADIO ASSOCIATION","-1"
"11677","CONOPCOINC DBA CALVIN KLEIN COSMETICS COMPANY","-1"
"9968","OHIO STATE UNIVERSITY","-1"
"3132","NATIONAL ASSOCIATION FOR LAW PLACEMENT","1971"
"5074","WASHINGTON AND LEE UNIVERSITY SCHOOL OF LAW OUTLAW","-1"
"8619","MIDDLE RIO GRANDE CONSERVANCY DISTRICT","-1"
"5050","VIRTUAL MUSIC STORES LTD","-1"
"223","AMERICAN CIVIL LIBERTIES UNION OF MARYLAND","1931"
"5226","WOMENS INITIATIVES FOR GENDER JUSTICE","2004"
"206","AMERICAN CATHOLIC CORRECTIONAL CHAPLAINS ASSOCIATION","1952"
"290","AMERICAN FOREST RESOURCE COUNCIL","1987"
"7216","BLANK GOODMAN KELLY RONE AND STANLEY","-1"
"1842","FLORIDA FRUIT AND VEGETABLE ASSOCIATION","1943"
"8470","BACKER AND SPIELVOGEL INC","-1"
"7628","UNITAS","-1"
"4705","TENNESSEE ASSOCIATION OF BROADCASTERS","-1"
"7244","DETROIT EDISON COMPANY","-1"
"1361","CONNECTICUT WOMENS EDUCATION AND LEGAL FUND","-1"
"1526","DIGITAL FUTURE COALITION","-1"
"3904","ORACLE","1977"
"7863","NORTHWEST ACADEMY OF PREVENTIVE MEDICINE","-1"
"11104","SUNRISE TERRACE INC","-1"
"10958","CERTIFIED FINANCIAL PLANNER BOARD OF STANDARDS","-1"
"4321","RIVEREDGE NATURE CENTER AND BIRD CLUB","-1"
